customer_id,first_name,last_name,email,country,segment,signup_date,credit_limit,active_flag
CUST0006377,Mary,Jones,mary.jones395@example.com,Germany,Retail,2023-08-15,7260.6,Y
CUST0006378,Barbara,Johnson,barbara.johnson7@example.com,Australia,Wholesale,2020-09-11,9289.99,Y
CUST0006379,Mei,Martinez,mei.martinez222@example.com,Canada,Wholesale,2020-09-19,17688.98,Y
CUST0006380,Priya,Wilson,priya.wilson696@example.com,Canada,E-Commerce,2026-08-12,11528.94,Y
CUST0006381,Olivia,Lopez,olivia.lopez82@example.com,UK,Corporate,2018-07-06,5088.14,Y
CUST0006382,Linda,Scott,not_an_email,South Africa,Corporate,2023-06-06,4275.67,Y
CUST0006383,Linda,Lopez,linda.lopez638@example.com,UAE,VIP,2018-03-16,641.18,Y
CUST0006384,Jessica,Miller,jessica.miller680@example.com,Saudi Arabia,Corporate,2023-06-14,1916.17,Y
CUST0006385,Priya,Smith,priya.smith8@example.com,Mexico,Retail,2025-09-28,3577.36,Y
CUST0006386,Jennifer,Robinson,jennifer.robinson386@example.com,Singapore,E-Commerce,2020-05-20,5451.08,Y
CUST0006387,Barbara,Jackson,barbara.jackson871@example.com,France,VIP,2020-09-03,4573.77,Y
CUST0006388,Susan,Allen,susan.allen932@example.com,Saudi Arabia,Corporate,2019-04-11,7286.32,Y
CUST0006389,John,Lee,john.lee292@example.com,Mexico,Corporate,2021-06-01,2140.9,Y
CUST0006390,Linda,Davis,linda.davis477@example.com,Australia,Retail,2026-01-09,4661.5,Y
CUST0006391,Hans,Smith,hans.smith137@example.com,China,Wholesale,2023-12-24,961.36,N
CUST0006392,Robert,Taylor,robert.taylor55@example.com,USA,VIP,2020-08-30,3169.32,Y
CUST0006393,Layla,Smith,layla.smith882@example.com,Singapore,VIP,2026-02-26,7434.69,Y
CUST0006394,Linda,Lopez,linda.lopez858@example.com,Germany,Wholesale,2019-04-09,6411.07,Y
CUST0006395,James,Johnson,james.johnson384@example.com,Singapore,VIP,2025-12-18,23858.01,Y
CUST0006396,Thomas,,thomas.jones560@example.com,Germany,Wholesale,2025-08-30,2127.9,Y
CUST0006397,Wei,Lopez,wei.lopez729@example.com,China,Corporate,2019-10-19,3947.66,Y
CUST0006398,Robert,Hernandez,robert.hernandez91@example.com,Germany,Retail,2019-02-09,2498.88,Y
CUST0006399,Wei,Jackson,wei.jackson170@example.com,Japan,Wholesale,2019-11-17,3404.48,Y
CUST0006400,Sakura,Johnson,sakura.johnson104@example.com,Mexico,Retail,2022-07-01,10222.81,Y
CUST0006401,Linda,Davis,linda.davis823@example.com,India,Corporate,2026-04-28,6263.37,Y
CUST0006402,William,Smith,william.smith184@example.com,UAE,Retail,2021-09-26,11204.08,Y
CUST0006403,Priya,Taylor,priya.taylor773@example.com,UK,Corporate,2022-12-18,1637.71,Y
CUST0006404,Mary,Hernandez,mary.hernandez176@example.com,USA,VIP,2024-06-06,10832.08,Y
CUST0006405,Yuki,Perez,yuki.perez214@example.com,Australia,Retail,2021-03-04,808.11,N
CUST0006406,James,White,james.white811@example.com,Germany,Retail,2024-10-27,11473.11,Y
CUST0006407,John,Brown,john.brown681@example.com,UAE,Retail,2023-01-07,2495.48,Y
CUST0006408,Ahmed,Smith,ahmed.smith541@example.com,France,VIP,2021-08-03,2388.67,Y
CUST0006409,Charles,Clark,charles.clark952@example.com,China,Corporate,2018-09-13,4088.11,Y
CUST0006410,Sakura,Allen,sakura.allen257@example.com,India,Corporate,2024-11-03,14624.9,Y
CUST0006411,James,Scott,james.scott671@example.com,Mexico,Wholesale,2018-04-08,744.8,Y
CUST0006412,Priya,Moore,priya.moore676@example.com,France,Retail,2021-10-23,2671.11,N
CUST0006413,Joseph,Lee,joseph.lee336@example.com,Mexico,Retail,2018-12-11,10209.61,Y
CUST0006414,David,Lewis,david.lewis172@example.com,China,VIP,2022-12-19,3021.36,Y
CUST0006415,William,Scott,william.scott192@example.com,Brazil,Retail,2019-04-28,1610.45,Y
CUST0006416,Olivia,Thomas,olivia.thomas134@example.com,USA,E-Commerce,2019-03-19,3265.14,Y
CUST0006417,David,Jones,david.jones847@example.com,Germany,E-Commerce,2018-04-24,2935.16,Y
CUST0006418,Richard,Harris,richard.harris547@example.com,USA,Retail,2024-12-06,12850.06,Y
CUST0006419,Mei,Johnson,mei.johnson184@example.com,France,Retail,2022-07-02,7676.04,Y
CUST0006420,John,Walker,john.walker654@example.com,Mexico,E-Commerce,2023-04-29,4017.15,Y
CUST0006421,Jennifer,Robinson,jennifer.robinson51@example.com,Australia,Corporate,2021-01-17,22771.08,Y
CUST0006422,Hans,Ramirez,hans.ramirez935@example.com,Japan,VIP,2022-07-20,3630.04,N
CUST0006423,Jennifer,Hernandez,jennifer.hernandez916@example.com,Saudi Arabia,E-Commerce,2018-08-18,800.01,Y
CUST0006424,Mary,Martin,mary.martin650@example.com,France,VIP,2025-09-05,2020.92,Y
CUST0006425,Jessica,Wright,jessica.wright674@example.com,Japan,Retail,2024-06-23,3364.13,Y
CUST0006426,Linda,Miller,linda.miller772@example.com,Singapore,E-Commerce,2021-10-05,1353.36,Y
CUST0006427,Sakura,Sanchez,sakura.sanchez476@example.com,China,Corporate,2018-10-19,15240.92,Y
CUST0006428,Fatima,Rodriguez,fatima.rodriguez275@example.com,Brazil,Corporate,2026-04-11,7780.34,Y
CUST0006429,Yuki,Williams,yuki.williams582@example.com,UK,Retail,2023-01-17,2061.84,Y
CUST0006430,Fatima,Jones,fatima.jones955@example.com,South Africa,Corporate,2023-03-27,4967.81,Y
CUST0006431,Robert,Rodriguez,,UK,Wholesale,2024-03-23,6890.77,Y
CUST0006432,Wei,Anderson,wei.anderson313@example.com,China,VIP,2019-10-27,14674.78,Y
CUST0006433,William,Lee,william.lee883@example.com,Germany,Wholesale,2018-08-31,11169.93,Y
CUST0006434,Wei,Lopez,wei.lopez545@example.com,France,VIP,2024-04-29,4120.01,Y
CUST0006435,Jessica,White,jessica.white726@example.com,Japan,Corporate,2019-12-17,7950.56,N
CUST0006436,David,Gonzalez,david.gonzalez221@example.com,Australia,E-Commerce,2025-11-09,4629.33,Y
CUST0006437,Mary,Hernandez,mary.hernandez717@example.com,South Africa,E-Commerce,2018-05-03,4522.67,Y
CUST0006438,Jessica,Allen,jessica.allen411@example.com,Australia,Corporate,2020-03-11,1109.38,Y
CUST0006439,Layla,Martin,layla.martin785@example.com,India,E-Commerce,2023-12-27,1174.16,Y
CUST0006440,William,Robinson,william.robinson255@example.com,Brazil,VIP,2020-08-10,4270.15,Y
CUST0006441,Priya,Thompson,priya.thompson135@example.com,Mexico,Wholesale,2024-10-05,2065.76,Y
CUST0006442,Olivia,Clark,olivia.clark678@example.com,China,Corporate,2019-11-12,606.31,Y
CUST0006443,Elizabeth,Walker,elizabeth.walker255@example.com,UAE,Wholesale,2020-08-19,6915.79,Y
CUST0006444,James,Harris,james.harris646@example.com,UK,Retail,2019-03-04,665.13,Y
CUST0006445,Richard,Thomas,richard.thomas277@example.com,Saudi Arabia,Retail,2019-04-23,5022.76,Y
CUST0006446,William,Garcia,william.garcia384@example.com,India,Wholesale,2020-11-12,4373.89,Y
CUST0006447,Fatima,Lopez,fatima.lopez996@example.com,Singapore,Corporate,2020-05-17,17839.04,Y
CUST0006448,Layla,Scott,layla.scott430@example.com,UK,Wholesale,2020-03-09,3810.31,Y
CUST0006449,Robert,Jackson,robert.jackson283@example.com,France,E-Commerce,2022-01-27,828.57,Y
CUST0006450,Linda,Martin,linda.martin209@example.com,France,E-Commerce,2019-08-27,4511.33,Y
CUST0006451,Michael,Robinson,michael.robinson348@example.com,France,VIP,2020-12-21,9697.28,Y
CUST0006452,Fatima,Walker,fatima.walker657@example.com,France,Wholesale,2026-08-01,29300.63,Y
CUST0006453,Olivia,Wright,olivia.wright736@example.com,France,Wholesale,2025-01-05,3313.61,Y
CUST0006454,Raj,Thomas,raj.thomas518@example.com,Canada,E-Commerce,2018-11-02,2430.51,Y
CUST0006455,Linda,Davis,linda.davis932@example.com,India,E-Commerce,2026-06-09,12357.17,Y
CUST0006456,Barbara,Taylor,barbara.taylor677@example.com,India,E-Commerce,2019-12-31,1561.28,Y
CUST0006457,Omar,Lewis,omar.lewis178@example.com,France,Corporate,2026-03-03,5278.13,Y
CUST0006458,Susan,King,susan.king904@example.com,China,E-Commerce,2026-07-30,3101.98,Y
CUST0006459,Linda,White,linda.white246@example.com,Singapore,Retail,2018-09-08,709.75,Y
CUST0006460,Linda,Taylor,linda.taylor378@example.com,Australia,Retail,2023-12-07,2633.1,Y
CUST0006461,Sarah,Walker,sarah.walker905@example.com,Brazil,Wholesale,2025-09-16,2040.98,Y
CUST0006462,Patricia,Perez,patricia.perez981@example.com,China,VIP,2019-12-04,6293.26,Y
CUST0006463,Richard,Jones,richard.jones27@example.com,Mexico,VIP,2019-01-11,15359.15,Y
CUST0006464,Priya,Martin,priya.martin926@example.com,Germany,Corporate,2024-01-01,2060.2,Y
CUST0006465,Raj,Hernandez,raj.hernandez316@example.com,Germany,Retail,2025-02-16,8842.38,Y
CUST0006466,Sarah,Clark,sarah.clark14@example.com,India,Corporate,2026-04-05,784.76,Y
CUST0006467,Raj,Davis,raj.davis743@example.com,USA,Corporate,2024-09-02,4362.26,Y
CUST0006468,Jessica,Lewis,jessica.lewis936@example.com,France,VIP,2019-02-24,865.81,Y
CUST0006469,Elizabeth,Jones,elizabeth.jones532@example.com,South Africa,Corporate,2024-09-14,14093.0,N
CUST0006470,Robert,Harris,robert.harris347@example.com,USA,Corporate,2018-11-14,7769.68,Y
CUST0006471,Sarah,Lewis,sarah.lewis86@example.com,UAE,VIP,2018-02-06,5863.99,Y
CUST0006472,David,Lee,david.lee3@example.com,UK,Wholesale,2018-11-30,9183.41,Y
CUST0006473,James,Taylor,james.taylor780@example.com,USA,Wholesale,2023-05-23,5713.8,Y
CUST0006474,Liam,Clark,liam.clark809@example.com,Singapore,VIP,2020-07-18,17859.88,Y
CUST0006475,Linda,Lopez,linda.lopez62@example.com,Japan,Corporate,2018-11-24,6758.08,Y
CUST0006476,Olivia,Jackson,olivia.jackson145@example.com,UAE,Retail,2023-03-08,13428.63,Y
CUST0006477,Raj,Lewis,raj.lewis518@example.com,South Africa,E-Commerce,2019-11-03,4140.06,Y
CUST0006478,Patricia,Jones,patricia.jones293@example.com,Canada,E-Commerce,2021-01-09,1122.52,Y
CUST0006479,Priya,Smith,priya.smith658@example.com,China,Wholesale,2023-06-24,4255.76,Y
CUST0006480,Liam,Ramirez,liam.ramirez70@example.com,Mexico,E-Commerce,2024-06-28,1178.37,Y
CUST0006481,Layla,Lee,layla.lee758@example.com,Brazil,VIP,2021-01-24,4988.49,Y
CUST0006482,Ahmed,Walker,ahmed.walker715@example.com,India,Wholesale,2026-06-14,3793.66,Y
CUST0006483,Omar,Hernandez,omar.hernandez608@example.com,Germany,Retail,2021-10-24,5371.92,Y
CUST0006484,Yuki,Walker,yuki.walker676@example.com,Singapore,VIP,2025-03-11,550.49,Y
CUST0006485,Susan,Harris,susan.harris455@example.com,India,Retail,2023-04-06,1583.57,Y
CUST0006486,Michael,Williams,michael.williams378@example.com,Brazil,Wholesale,2024-10-15,3879.78,Y
CUST0006487,Liam,Miller,liam.miller325@example.com,USA,E-Commerce,2020-07-30,15529.27,Y
CUST0006488,Jessica,Perez,jessica.perez997@example.com,Saudi Arabia,Corporate,2026-04-28,2919.37,Y
CUST0006489,William,King,william.king365@example.com,Saudi Arabia,VIP,2025-02-04,3261.47,Y
CUST0006490,Raj,Ramirez,raj.ramirez734@example.com,USA,VIP,2022-09-13,6771.0,Y
CUST0006491,Karen,Robinson,karen.robinson929@example.com,South Africa,Corporate,2018-03-12,5129.09,N
CUST0006492,Ahmed,Garcia,ahmed.garcia817@example.com,UK,Retail,2018-08-22,2275.71,Y
CUST0006493,Charles,Rodriguez,charles.rodriguez399@example.com,UK,Wholesale,2022-04-05,3145.09,Y
CUST0006494,Charles,Miller,charles.miller540@example.com,USA,Wholesale,2021-02-10,1727.58,Y
CUST0006495,Charles,Brown,charles.brown514@example.com,UAE,VIP,2025-02-06,17410.13,Y
CUST0006496,Priya,White,priya.white247@example.com,UAE,Wholesale,2021-02-06,1199.96,Y
CUST0006497,Yuki,Robinson,yuki.robinson783@example.com,Mexico,VIP,2021-09-17,2824.78,Y
CUST0006498,Hans,Clark,hans.clark944@example.com,Australia,E-Commerce,2021-08-14,630.89,Y
CUST0006499,Joseph,Young,joseph.young897@example.com,Singapore,E-Commerce,2024-04-13,1753.73,Y
CUST0006500,Wei,Martinez,not_an_email,Canada,Wholesale,2019-11-30,8081.36,N
CUST0006501,Olivia,Jackson,olivia.jackson430@example.com,China,VIP,2025-03-07,1623.07,Y
CUST0006502,Sakura,Lee,sakura.lee792@example.com,UK,Wholesale,2023-05-22,917.25,Y
CUST0006503,Barbara,Moore,barbara.moore577@example.com,Australia,Corporate,2021-09-04,3716.58,Y
CUST0006504,Susan,Sanchez,susan.sanchez509@example.com,France,VIP,2024-04-28,550.1,Y
CUST0006505,Elizabeth,Brown,elizabeth.brown840@example.com,Germany,VIP,2021-10-22,942.88,Y
CUST0006506,Hans,Smith,hans.smith61@example.com,Japan,E-Commerce,2026-07-09,8741.57,Y
CUST0006507,Jennifer,Rodriguez,jennifer.rodriguez290@example.com,UK,Corporate,2024-04-30,7880.51,Y
CUST0006508,Yuki,Lee,yuki.lee227@example.com,Singapore,VIP,2021-10-27,12833.69,Y
CUST0006509,Richard,Walker,richard.walker385@example.com,Mexico,Wholesale,2021-09-28,10138.43,Y
CUST0006510,Charles,Clark,charles.clark73@example.com,France,Wholesale,2026-02-09,6247.04,Y
CUST0006511,David,Johnson,david.johnson278@example.com,USA,VIP,2021-12-21,768.76,Y
CUST0006512,Priya,Thomas,priya.thomas210@example.com,France,Corporate,2018-11-09,8135.8,Y
CUST0006513,Sakura,King,sakura.king508@example.com,Germany,Corporate,2019-08-13,9838.16,Y
CUST0006514,Raj,Thompson,raj.thompson618@example.com,South Africa,Wholesale,2025-05-23,8524.3,Y
CUST0006515,Omar,Williams,omar.williams294@example.com,Canada,VIP,2018-09-28,4051.25,Y
CUST0006516,Raj,Brown,raj.brown252@example.com,Germany,Wholesale,2018-09-08,1825.7,Y
CUST0006517,Mei,Jackson,mei.jackson289@example.com,Canada,VIP,2025-04-16,9832.31,Y
CUST0006518,Carlos,Ramirez,carlos.ramirez56@example.com,Australia,Wholesale,2025-08-04,6994.4,Y
CUST0006519,Richard,Garcia,richard.garcia228@example.com,China,VIP,2024-01-23,20254.12,Y
CUST0006520,David,Jones,david.jones33@example.com,Brazil,Wholesale,2022-08-29,1346.19,Y
CUST0006521,Carlos,Young,carlos.young963@example.com,China,Corporate,2023-02-07,1778.75,Y
CUST0006522,Carlos,Perez,carlos.perez784@example.com,China,Corporate,2021-06-28,1690.01,Y
CUST0006523,Karen,Perez,not_an_email,South Africa,Retail,2020-05-02,8364.08,Y
CUST0006524,Omar,Davis,omar.davis629@example.com,UAE,E-Commerce,2020-04-07,1534.55,Y
CUST0006525,Linda,Miller,linda.miller924@example.com,USA,Wholesale,2022-04-13,844.93,Y
CUST0006526,Ahmed,White,ahmed.white211@example.com,Germany,Retail,2024-01-11,33218.36,Y
CUST0006527,William,Gonzalez,william.gonzalez708@example.com,Germany,Wholesale,2025-04-27,625.65,N
CUST0006528,Jennifer,Wilson,jennifer.wilson374@example.com,Australia,Retail,2021-06-29,9516.45,N
CUST0006529,Layla,Lee,layla.lee345@example.com,Mexico,Retail,2023-03-18,2773.54,Y
CUST0006530,Raj,Taylor,raj.taylor18@example.com,India,Wholesale,2022-09-27,9713.65,Y
CUST0006531,Hans,Jackson,hans.jackson735@example.com,Canada,E-Commerce,2025-02-02,4544.14,N
CUST0006532,Karen,Martin,karen.martin835@example.com,Japan,Corporate,2022-11-25,12095.16,Y
CUST0006533,Carlos,Jackson,carlos.jackson576@example.com,Germany,E-Commerce,2025-05-31,13531.51,Y
CUST0006534,Ingrid,Thomas,ingrid.thomas56@example.com,UK,VIP,2021-02-28,545.7,Y
CUST0006535,Ahmed,Walker,ahmed.walker941@example.com,UK,E-Commerce,2019-11-19,892.04,Y
CUST0006536,David,Anderson,david.anderson759@example.com,Saudi Arabia,E-Commerce,2023-09-09,1940.8,Y
CUST0006537,Ingrid,Robinson,ingrid.robinson787@example.com,Canada,Wholesale,2022-03-13,6032.95,Y
CUST0006538,Liam,Taylor,liam.taylor544@example.com,Saudi Arabia,VIP,2024-10-04,11458.45,Y
CUST0006539,Karen,Thompson,karen.thompson975@example.com,Canada,Corporate,2025-08-11,3580.39,Y
CUST0006540,John,Moore,john.moore322@example.com,Singapore,Corporate,2025-05-14,5169.39,N
CUST0006541,Karen,Ramirez,karen.ramirez258@example.com,Saudi Arabia,E-Commerce,2019-08-15,1544.35,Y
CUST0006542,James,Johnson,james.johnson265@example.com,Canada,E-Commerce,2019-11-27,8672.93,Y
CUST0006543,Elizabeth,King,elizabeth.king385@example.com,China,VIP,2022-02-05,17606.2,Y
CUST0006544,Sakura,Smith,sakura.smith807@example.com,Canada,VIP,2024-08-05,2063.97,Y
CUST0006545,Sakura,Thompson,sakura.thompson783@example.com,USA,Retail,2025-09-06,3914.26,Y
CUST0006546,Hans,Williams,hans.williams767@example.com,South Africa,VIP,2025-08-13,950.26,Y
CUST0006547,Sofia,Young,,Saudi Arabia,E-Commerce,2018-07-02,4595.1,Y
CUST0006548,Omar,Johnson,omar.johnson59@example.com,Saudi Arabia,E-Commerce,2025-06-21,3993.65,Y
CUST0006549,Yuki,Williams,yuki.williams849@example.com,Australia,Corporate,2020-09-15,1279.97,Y
CUST0006550,Sofia,Williams,sofia.williams690@example.com,Germany,Retail,2022-08-22,3417.57,Y
CUST0006551,Karen,Smith,karen.smith765@example.com,China,VIP,2024-12-06,2533.11,Y
CUST0006552,Jennifer,Harris,jennifer.harris907@example.com,France,E-Commerce,2023-05-26,4188.95,Y
CUST0006553,Barbara,Young,barbara.young354@example.com,France,Wholesale,2026-01-18,4905.27,Y
CUST0006554,Richard,Rodriguez,richard.rodriguez779@example.com,Japan,Corporate,2023-06-30,542.66,Y
CUST0006555,Omar,Perez,omar.perez943@example.com,Canada,E-Commerce,2025-08-17,7656.58,Y
CUST0006556,Priya,King,priya.king958@example.com,Japan,Retail,2021-11-24,6741.61,Y
CUST0006557,Ingrid,Davis,ingrid.davis710@example.com,UAE,E-Commerce,2022-08-31,2780.79,Y
CUST0006558,Jennifer,Clark,jennifer.clark425@example.com,Japan,VIP,2021-05-20,771.94,N
CUST0006559,Jessica,Clark,jessica.clark957@example.com,Mexico,Wholesale,2022-05-09,7531.11,Y
CUST0006560,James,Perez,james.perez583@example.com,South Africa,E-Commerce,2021-07-08,16024.96,Y
CUST0006561,Carlos,Davis,carlos.davis885@example.com,South Africa,Retail,2020-06-16,1873.18,Y
CUST0006562,Fatima,Clark,fatima.clark193@example.com,UK,Wholesale,2020-12-04,2454.3,N
CUST0006563,John,Allen,john.allen153@example.com,UAE,Corporate,2024-10-22,1515.56,Y
CUST0006564,William,Garcia,william.garcia972@example.com,UK,Corporate,2024-05-13,4801.16,Y
CUST0006565,Karen,Scott,karen.scott860@example.com,Saudi Arabia,Corporate,2024-07-02,1341.15,Y
CUST0006566,Karen,King,karen.king494@example.com,Brazil,VIP,2025-01-14,2701.79,Y
CUST0006567,Carlos,Gonzalez,carlos.gonzalez88@example.com,Brazil,Corporate,2020-07-08,6470.33,Y
CUST0006568,David,Young,david.young643@example.com,USA,E-Commerce,2025-12-12,4606.22,Y
CUST0006569,Barbara,Lopez,barbara.lopez781@example.com,UAE,VIP,2026-03-17,2942.57,Y
CUST0006570,Thomas,Rodriguez,thomas.rodriguez241@example.com,USA,Retail,2019-07-04,3225.79,Y
CUST0006571,Priya,Smith,priya.smith114@example.com,China,Corporate,2020-04-14,4628.95,N
CUST0006572,Jennifer,Allen,jennifer.allen883@example.com,India,Wholesale,2023-03-27,529.41,N
CUST0006573,Mary,King,mary.king372@example.com,Australia,E-Commerce,2020-07-15,908.82,Y
CUST0006574,James,Clark,james.clark808@example.com,UK,Wholesale,2020-02-29,11154.01,Y
CUST0006575,Richard,Thompson,richard.thompson428@example.com,China,Wholesale,2025-03-11,905.39,Y
CUST0006576,Sakura,Robinson,sakura.robinson383@example.com,India,VIP,2026-03-15,6634.56,Y
CUST0006577,Layla,,layla.martin820@example.com,Canada,Retail,2021-05-05,13131.03,Y
CUST0006578,Robert,Wilson,robert.wilson876@example.com,Mexico,Wholesale,2023-04-05,2078.24,Y
CUST0006579,Susan,Rodriguez,susan.rodriguez316@example.com,Saudi Arabia,VIP,2019-12-15,2814.08,Y
CUST0006580,Karen,Harris,karen.harris212@example.com,Mexico,E-Commerce,2019-06-06,4707.32,Y
CUST0006581,Joseph,Perez,joseph.perez860@example.com,India,Retail,2019-04-20,11173.04,Y
CUST0006582,Elizabeth,Smith,elizabeth.smith989@example.com,Germany,VIP,2018-01-14,14728.43,Y
CUST0006583,Sofia,Perez,sofia.perez518@example.com,Australia,Corporate,2019-07-23,7226.98,Y
CUST0006584,Olivia,Perez,olivia.perez205@example.com,South Africa,Retail,2025-12-18,953.02,Y
CUST0006585,David,Allen,david.allen781@example.com,Canada,Corporate,2023-06-08,6030.51,Y
CUST0006586,Mary,Wilson,mary.wilson653@example.com,India,Corporate,2022-04-26,3140.74,Y
CUST0006587,Priya,Martin,priya.martin492@example.com,UK,VIP,2018-10-29,3681.01,Y
CUST0006588,David,Clark,david.clark975@example.com,Singapore,E-Commerce,2024-07-09,751.99,Y
CUST0006589,Fatima,Smith,fatima.smith198@example.com,Germany,Corporate,2024-11-08,1560.17,Y
CUST0006590,Barbara,Moore,barbara.moore32@example.com,Singapore,Wholesale,2023-07-03,8315.48,Y
CUST0006591,Wei,Gonzalez,wei.gonzalez683@example.com,Mexico,Retail,2025-05-27,3525.3,Y
CUST0006592,Thomas,Perez,thomas.perez130@example.com,Singapore,Corporate,2025-09-21,2295.26,Y
CUST0006593,Hans,Miller,hans.miller597@example.com,Australia,E-Commerce,2018-07-14,2922.7,Y
CUST0006594,Jessica,Brown,jessica.brown379@example.com,India,VIP,2023-02-06,10134.44,Y
CUST0006595,Ingrid,Jones,ingrid.jones129@example.com,Mexico,Corporate,2021-09-12,7411.49,Y
CUST0006596,Charles,Wright,charles.wright619@example.com,Canada,VIP,2021-12-27,2089.44,Y
CUST0006597,Omar,Thomas,omar.thomas520@example.com,Japan,Wholesale,2018-01-17,1124.99,N
CUST0006598,John,Lee,john.lee124@example.com,France,VIP,2023-03-28,1951.75,Y
CUST0006599,Carlos,Moore,carlos.moore589@example.com,Canada,Wholesale,2022-06-27,13176.15,Y
CUST0006600,Carlos,Thompson,,India,E-Commerce,2019-07-18,4856.45,Y
CUST0006601,David,Rodriguez,david.rodriguez721@example.com,Saudi Arabia,Corporate,2019-03-21,4312.27,Y
CUST0006602,Ahmed,Moore,ahmed.moore726@example.com,South Africa,VIP,2025-06-22,5036.58,Y
CUST0006603,William,Martin,william.martin576@example.com,Singapore,E-Commerce,2024-07-05,2778.75,Y
CUST0006604,Richard,Taylor,richard.taylor759@example.com,Singapore,E-Commerce,2023-02-20,8728.1,Y
CUST0006605,Carlos,Sanchez,carlos.sanchez79@example.com,Mexico,Wholesale,2024-01-31,4204.2,Y
CUST0006606,Sofia,Perez,sofia.perez641@example.com,UAE,Retail,2026-04-06,1120.72,N
CUST0006607,Robert,Garcia,robert.garcia715@example.com,UAE,VIP,2021-11-20,1190.94,Y
CUST0006608,Hans,Allen,hans.allen193@example.com,UK,Wholesale,2024-04-30,4348.62,Y
CUST0006609,Mei,Gonzalez,mei.gonzalez393@example.com,Saudi Arabia,Retail,2019-04-25,14289.11,Y
CUST0006610,Charles,Garcia,charles.garcia158@example.com,Australia,Corporate,2018-05-06,2343.39,Y
CUST0006611,Michael,Scott,michael.scott794@example.com,UAE,Wholesale,2022-08-06,10683.49,Y
CUST0006612,Layla,Young,layla.young548@example.com,USA,Corporate,2019-07-11,7721.64,Y
CUST0006613,William,Johnson,william.johnson925@example.com,Singapore,Wholesale,2025-02-09,1923.85,Y
CUST0006614,Olivia,Scott,olivia.scott103@example.com,Canada,Wholesale,2018-02-16,685.09,Y
CUST0006615,Sofia,Sanchez,sofia.sanchez873@example.com,China,Corporate,2020-06-19,1037.08,Y
CUST0006616,Mary,Gonzalez,mary.gonzalez663@example.com,China,Wholesale,2021-04-24,7018.85,Y
CUST0006617,Omar,Anderson,omar.anderson918@example.com,India,E-Commerce,2022-09-19,1613.65,Y
CUST0006618,Ingrid,Miller,not_an_email,Australia,Retail,2021-11-24,2820.27,Y
CUST0006619,Ahmed,Young,ahmed.young825@example.com,France,Wholesale,2024-08-09,3982.76,Y
CUST0006620,Yuki,Williams,yuki.williams326@example.com,France,Corporate,2023-01-20,6963.44,Y
CUST0006621,Jessica,Jones,jessica.jones402@example.com,France,VIP,2018-01-24,1100.86,Y
CUST0006622,Fatima,Moore,fatima.moore436@example.com,South Africa,VIP,2025-05-01,3107.46,Y
CUST0006623,Jessica,Brown,jessica.brown774@example.com,UAE,VIP,2023-08-21,3818.65,Y
CUST0006624,Linda,Brown,linda.brown871@example.com,UK,E-Commerce,2020-05-19,4391.64,N
CUST0006625,William,Lopez,william.lopez433@example.com,Singapore,Corporate,2019-06-08,9028.66,Y
CUST0006626,Sakura,Allen,sakura.allen917@example.com,USA,Retail,2024-04-27,1441.77,Y
CUST0006627,Patricia,Martin,patricia.martin15@example.com,Singapore,Retail,2021-04-18,8746.91,Y
CUST0006628,Ahmed,Robinson,ahmed.robinson788@example.com,Mexico,Retail,2018-06-17,6402.56,Y
CUST0006629,Patricia,Williams,patricia.williams462@example.com,Germany,VIP,2023-09-06,4558.2,N
CUST0006630,Thomas,Sanchez,thomas.sanchez452@example.com,South Africa,Wholesale,2025-01-27,6512.0,Y
CUST0006631,Sakura,Jackson,sakura.jackson250@example.com,Singapore,Corporate,2026-06-13,3155.29,Y
CUST0006632,Robert,Scott,robert.scott619@example.com,France,Retail,2020-05-12,1244.81,Y
CUST0006633,Layla,Lee,layla.lee970@example.com,Brazil,Corporate,2023-08-02,5979.56,Y
CUST0006634,Joseph,Martinez,joseph.martinez112@example.com,Germany,Retail,2021-12-05,4218.75,Y
CUST0006635,Liam,Taylor,liam.taylor671@example.com,Saudi Arabia,Wholesale,2022-01-08,5599.58,Y
CUST0006636,Michael,Garcia,michael.garcia990@example.com,South Africa,VIP,2025-05-11,2562.44,Y
CUST0006637,Wei,Martin,wei.martin881@example.com,Mexico,Retail,2024-06-24,12368.61,Y
CUST0006638,Charles,Jones,charles.jones846@example.com,UK,E-Commerce,2024-05-02,4926.02,Y
CUST0006639,Robert,Anderson,robert.anderson779@example.com,Saudi Arabia,Wholesale,2020-10-08,946.36,Y
CUST0006640,Hans,Clark,hans.clark480@example.com,India,Corporate,2018-05-29,3487.4,N
CUST0006641,Raj,Hernandez,raj.hernandez862@example.com,Mexico,VIP,2024-06-22,7560.24,N
CUST0006642,John,Gonzalez,john.gonzalez800@example.com,Singapore,E-Commerce,2018-03-10,8402.66,Y
CUST0006643,Yuki,Scott,yuki.scott224@example.com,Japan,Corporate,2021-03-20,3912.0,Y
CUST0006644,Richard,Johnson,richard.johnson541@example.com,Canada,VIP,2020-03-16,11756.97,Y
CUST0006645,David,Wilson,david.wilson649@example.com,Brazil,Corporate,2025-11-30,2057.61,Y
CUST0006646,Raj,Harris,raj.harris249@example.com,Japan,Wholesale,2018-01-19,3143.24,Y
CUST0006647,Wei,Martin,wei.martin573@example.com,Canada,VIP,2021-08-27,11943.26,Y
CUST0006648,Joseph,Miller,joseph.miller80@example.com,Singapore,Corporate,2023-09-18,11829.18,Y
